Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.rblbank.mobank,185,8.0.0,en,begoniain,2020-06-08T04:46:07Z,1.59159E+12,2020-06-08T04:46:07Z,1.59159E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,RMX2027,2020-06-08T05:00:34Z,1.59159E+12,2020-06-08T05:00:34Z,1.59159E+12,5,,Good sarvice,2020-06-09T06:06:03Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHgEM0JzGsbV3l3YpKqL7zri_CKA0y-TaFUpI7Bv6g-GEtzdCRdgAvRxiwnxvWz9LwNA-9dxKiHzauVRcc
com.rblbank.mobank,185,8.0.0,en,j7xelte,2020-06-08T05:19:47Z,1.59159E+12,2020-06-08T05:19:47Z,1.59159E+12,5,,Nice transfer mode,2020-06-09T06:06:08Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGiHiGSROZwkY7hHDU6HkX1e7rAi9DFmEEJzCPZjJ779aDweHUkF8tJ7cK5z4_vujtANlCF2AzMWoDBbzI
com.rblbank.mobank,178,7.0.21,en,cereus,2020-06-08T05:22:42Z,1.59159E+12,2020-06-08T05:22:42Z,1.59159E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,tissot_sprout,2020-06-08T06:04:14Z,1.5916E+12,2020-06-08T06:04:14Z,1.5916E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,on7xelte,2020-06-08T06:10:39Z,1.5916E+12,2020-06-08T06:10:39Z,1.5916E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,m30s,2020-06-08T06:24:39Z,1.5916E+12,2020-06-08T06:24:39Z,1.5916E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,whyred,2020-06-08T06:30:03Z,1.5916E+12,2020-06-08T06:30:03Z,1.5916E+12,5,,,,,,
com.rblbank.mobank,168,7.0.19,en,A6020a40,2020-06-08T06:42:57Z,1.5916E+12,2020-06-08T06:42:57Z,1.5916E+12,5,,Good,2020-06-09T06:06:13Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHSk-jtt5KxS4pfjCL8jUgoH-yfzPKNBZ7mbInEQgDBOLPfxB7xmmX5dSDR-hVbyKxDM1VSSQZrzOMt_Ek
com.rblbank.mobank,185,8.0.0,en,1811,2020-06-08T06:51:03Z,1.5916E+12,2020-06-08T06:51:04Z,1.5916E+12,5,,Best banking service ever,2020-06-09T06:06:17Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOF0aN0IC9FT39I4ClFxMIPScuhvdbMS0bV-EF3zHLoSMwlEd-69JDiHEe95zjKkC68ybY27HSAUJcdBwFc
com.rblbank.mobank,,,en,Q4002,2020-06-08T07:09:23Z,1.5916E+12,2020-06-08T07:09:23Z,1.5916E+12,1,,Very very very bad app don't install please because my ?25000 freeze in this account . Please i request don't install download apps,2020-06-09T06:08:55Z,1.59168E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHujxfGxmHyZZPmm1D154KzxppuqiBAc93YHc5GD2f-M0IYoo-hdJ9aHJ9gOkRv9LsNCTrk_1ca7D3_l0A
com.rblbank.mobank,,,en,m30s,2020-06-08T07:23:39Z,1.5916E+12,2020-06-08T07:23:39Z,1.5916E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,grandpplte,2020-06-08T07:40:34Z,1.5916E+12,2020-06-08T07:40:34Z,1.5916E+12,4,,H k a11qqq,2020-06-09T06:06:44Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGR4nya2higMHh04OD0kjaA1NCPaJ-WF91wLxynX824wn4wm2JZnfFTWyW4CwQn7PzdnaZ0_iHR-0i4kQ8
com.rblbank.mobank,165,7.0.17,en,1907,2020-06-08T07:54:13Z,1.5916E+12,2020-06-08T07:54:13Z,1.5916E+12,5,,Super Is Super,2020-06-09T06:06:50Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGL2vfigmsRGCtSkBoghmmborZek6f0PknUcZ3sTszl43Itq3wio6hpUooN_vI5PONJUbSzYaGlzwa3wAw
com.rblbank.mobank,185,8.0.0,en,1718,2020-06-08T08:00:24Z,1.5916E+12,2020-06-08T08:00:24Z,1.5916E+12,5,,Best banking service ever,2020-06-09T06:06:54Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFE_0TEeq0FeORVfkIS1lGLxoRFlTgF9Y6fBJlwJDCuXy0fVb3igqEeiIRjwlaI1OSw5rFI9AgCkrppo0E
com.rblbank.mobank,165,7.0.17,en,j6lte,2020-06-08T08:11:37Z,1.5916E+12,2020-06-08T08:11:37Z,1.5916E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,a50,2020-06-08T08:20:21Z,1.5916E+12,2020-06-08T08:20:21Z,1.5916E+12,1,,"From last several months I am using your aap and now it's not getting open & showing a pop up that this is not a official app of RBL please download the official app are you serious , what kind of worst service are you providing us , I don't think RBL is seroius about its customer safety and security , I am waiting for a genuine reply from your team",2020-06-09T06:09:04Z,1.59168E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFFatbAWzlpmJGEXin1oZI3mNMtisflo6YOC5zdL7jlIItkqF8hFcTUZVwkR6RLZwje89ojIY7KMuvMRJk
com.rblbank.mobank,185,8.0.0,en,ginkgo,2020-06-08T08:20:31Z,1.5916E+12,2020-06-08T08:20:31Z,1.5916E+12,5,,Excellent,2020-06-09T06:07:04Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEq0ZCv5wG3PMQJ_XoLwG3H1opmfM1gsIBM0Kt9uHLyPIzfHO_pKEGdWte1N41L6M_gsRivHUNNUNN4SoY
com.rblbank.mobank,185,8.0.0,en,OnePlus6T,2020-06-08T08:21:29Z,1.5916E+12,2020-06-08T08:21:29Z,1.5916E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,kenzo,2020-06-08T08:16:43Z,1.5916E+12,2020-06-08T08:22:41Z,1.5916E+12,5,,Awesome !!,2020-06-09T06:07:08Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHz-w60W7qSQw_xqAlrUDFcNbdsadj8aq8o0HLhQB45QPEJ0sgyKJRDuGcwaKn6sZXYm0hNlbNtAxegmD8
com.rblbank.mobank,169,7.0.20,en,RMX1825,2020-06-08T08:26:20Z,1.5916E+12,2020-06-08T08:26:20Z,1.5916E+12,5,,Good aap,2020-06-09T06:07:14Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOG6BNFApGPNjSRjQYnO86VBMyI8m4IkJWbUsyvozn-sXLuH0GJSTcTO4DFB0zLdKs1hC96PcIjUJLVEEFw
com.rblbank.mobank,183,7.0.22,en,CPH1609,2020-06-08T08:41:33Z,1.59161E+12,2020-06-08T08:41:33Z,1.59161E+12,4,,Good,2020-06-09T06:07:18Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEijlVxeFrYHibVrdvToIMXPoWjiPxIAfyNJ3o2zXcI7osj9QS3yIFGCraQJ4zHAmlwOhMiv9YnYs4PMGo
com.rblbank.mobank,169,7.0.20,en,RMX1805,2020-06-08T08:50:32Z,1.59161E+12,2020-06-08T08:50:32Z,1.59161E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,j6lte,2020-06-08T08:59:09Z,1.59161E+12,2020-06-08T08:59:09Z,1.59161E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,j7maxlte,2020-06-08T09:16:05Z,1.59161E+12,2020-06-08T09:16:05Z,1.59161E+12,5,,Nice app new to this,2020-06-09T06:07:24Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEmJTzOsslUHoDr_F5NP3IBmdVoDWaRYJj2xn_oar3pFTFci1NA4KsFZr_ONe-6tosW4j2sLsRM7I9xEXY
com.rblbank.mobank,,,en,j7maxlte,2020-06-08T09:34:24Z,1.59161E+12,2020-06-08T09:34:27Z,1.59161E+12,4,,It is good,2020-06-09T06:08:12Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOH3SbIiloUWcxovFGPdTjDLI5ZdoKccjygTYJuWnj1Oy_W7EYSTbKWx5iil3hoqFq_SbY-p5DdDEH8NsQw
com.rblbank.mobank,,,en,1805,2020-06-08T09:59:29Z,1.59161E+12,2020-06-08T09:59:29Z,1.59161E+12,5,,,,,,
com.rblbank.mobank,,,en,1919,2020-06-08T10:40:14Z,1.59161E+12,2020-06-08T10:40:14Z,1.59161E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,rosy,2020-06-08T11:18:09Z,1.59162E+12,2020-06-08T11:18:09Z,1.59162E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,a30s,2020-06-08T11:43:47Z,1.59162E+12,2020-06-08T11:43:47Z,1.59162E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,1806,2020-06-08T11:45:26Z,1.59162E+12,2020-06-08T11:45:26Z,1.59162E+12,1,,,,,,
com.rblbank.mobank,185,8.0.0,en,j2y18lte,2020-06-08T11:50:24Z,1.59162E+12,2020-06-08T11:50:24Z,1.59162E+12,5,,Excellent service,2020-06-09T06:08:04Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHk6zVe_2laV47cQARD9J3C89qW-YsrP8ZlWMIrUWejJJn7d-GHrPFSCI5wSzKng5_6MhR6kiq0aLw7LRA
com.rblbank.mobank,185,8.0.0,en,j8y18lte,2020-06-08T12:00:43Z,1.59162E+12,2020-06-08T12:00:46Z,1.59162E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,beyond2,2020-06-08T12:07:57Z,1.59162E+12,2020-06-08T12:07:57Z,1.59162E+12,1,,"I am trying to install this app from last 2 days but every time I install it, message pops up to unistall the app and reinstall again from playstore I tried it several times but app doesn't open",2020-06-09T06:09:18Z,1.59168E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEuG4KXpFPV0dRrJr2RLpHUXFDZcc55l_w25J_hul3SiEAyspBiLkYldFFnkt16lsbCkHMlfjMV-qOMcIA
com.rblbank.mobank,178,7.0.21,en,sakura_india,2020-06-08T12:08:58Z,1.59162E+12,2020-06-08T12:08:58Z,1.59162E+12,2,,,,,,
com.rblbank.mobank,169,7.0.20,en,OP4883,2020-06-08T12:14:49Z,1.59162E+12,2020-06-08T12:14:49Z,1.59162E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,vince,2020-06-08T12:52:31Z,1.59162E+12,2020-06-08T12:52:31Z,1.59162E+12,1,,Worst app ever,2020-06-09T06:09:23Z,1.59168E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFP5IpX-Vw9igGu0Z5-rfVgoS6rswd99WMrLYzKZY-pnqTFe-owJfAXwX1_XmF93BPXM88HHXmbqKZmHi8
com.rblbank.mobank,,,en,1804,2020-06-08T13:17:50Z,1.59162E+12,2020-06-08T13:17:50Z,1.59162E+12,5,,,,,,
com.rblbank.mobank,169,7.0.20,en,RMX1925,2020-06-08T14:23:45Z,1.59163E+12,2020-06-08T14:23:45Z,1.59163E+12,5,,Gud,2020-06-09T06:07:58Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOFqbAa6rxi_4QXwtAQ5iA023GcCZ4lw1K3iazG4rCroPEy7U90iNk3QkLODaIcD8HOTN3QNELab97YsyHc
com.rblbank.mobank,185,8.0.0,en,1904,2020-06-08T14:27:53Z,1.59163E+12,2020-06-08T14:27:53Z,1.59163E+12,5,,Outstanding Banking App in Digital world,2020-06-09T06:07:53Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHVnIttY7xCqVqTJHL3w3KBtM8AYZ2sxLsuzALY9QgU7_wGs5l0BTbtncSb7qjbWq_9KALdG11gFLVO8BI
com.rblbank.mobank,185,8.0.0,en,1820,2020-06-08T14:29:44Z,1.59163E+12,2020-06-08T14:29:44Z,1.59163E+12,5,,Best plot farm Rbl bank????????????????,2020-06-09T06:07:48Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGbESinVEC4E4_JzUSevZp6dmiVQJuv5orAeX47xtJMlV9Y9rxJLO6a-TzpKQmKvEy74TxecYSSBX9Kjuc
com.rblbank.mobank,185,8.0.0,en,j7velte,2020-06-08T14:41:25Z,1.59163E+12,2020-06-08T14:41:25Z,1.59163E+12,5,,Excellent,2020-06-09T06:07:43Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOHxJvSY6Kz-eRf6R-3MAV8e8XGRBFO8031T1TfJKhBTsR9k5j903ReOPuyCDG0jeJn0vba5neeQa_v9cdM
com.rblbank.mobank,178,7.0.21,en,ginkgo,2020-06-08T14:54:48Z,1.59163E+12,2020-06-08T14:54:48Z,1.59163E+12,1,,"Still no one called me... Even after I requested them to call ,",2020-06-09T06:09:32Z,1.59168E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEyGoCax26vS_q-_AGRWMndiynOMYFgxiK1PImpQ9NmrNBocjIdznMiTvuphphEpErJ1hY3-EvTYlPsbgw
com.rblbank.mobank,185,8.0.0,en,1804,2020-06-08T15:06:09Z,1.59163E+12,2020-06-08T15:06:09Z,1.59163E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,lotus,2020-06-08T15:44:45Z,1.59163E+12,2020-06-08T15:44:45Z,1.59163E+12,5,,The app is nice and neat,2020-06-09T06:07:37Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGJeDxrY5nWqcTGOs-5th-5qoc3bNmzzEM1vQhRYKLwuBFSxZGLQFPeDJPfK9rEzF1tOROsU7qIk8WpZ0Q
com.rblbank.mobank,61,6.9.3,en,star2lte,2020-06-08T16:03:22Z,1.59163E+12,2020-06-08T16:03:22Z,1.59163E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,OP4883,2020-06-08T16:11:12Z,1.59163E+12,2020-06-08T16:11:12Z,1.59163E+12,5,,,,,,
com.rblbank.mobank,,,en,RMX1801,2020-06-08T16:24:46Z,1.59163E+12,2020-06-08T16:24:46Z,1.59163E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,violet,2020-06-08T16:28:37Z,1.59163E+12,2020-06-08T16:28:37Z,1.59163E+12,5,,,,,,
com.rblbank.mobank,164,7.0.16,en,GIONEE_GBL7360,2020-06-08T16:31:51Z,1.59163E+12,2020-06-08T16:31:51Z,1.59163E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,j8y18lte,2020-06-08T17:10:31Z,1.59164E+12,2020-06-08T17:10:31Z,1.59164E+12,5,,Good,2020-06-09T06:07:33Z,1.59168E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEzvYrO-_ysrVPM98Ha6CrYDqTtlGIsypWp6_kxugyp0eHLXaHFLc3BGw6nlrimOXKyUJcFE_TebgRd9Os
com.rblbank.mobank,185,8.0.0,en,RMX1921,2020-06-08T17:18:51Z,1.59164E+12,2020-06-08T17:18:51Z,1.59164E+12,3,,,,,,
com.rblbank.mobank,185,8.0.0,en,ASUS_X01BD_2,2020-06-08T17:38:14Z,1.59164E+12,2020-06-08T17:38:14Z,1.59164E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,j6lte,2020-06-08T17:40:36Z,1.59164E+12,2020-06-08T17:40:36Z,1.59164E+12,1,,Bekaar app,2020-06-09T06:09:39Z,1.59168E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOE5HqL5Jpk4JN8GXrBreiG_WzbxxXetp1jggYQlmB57AHr2i6DJK8AAWYmFHPDfXg5KwWOJzaTrIAV3MZ8
com.rblbank.mobank,185,8.0.0,en,1902,2020-06-08T17:57:24Z,1.59164E+12,2020-06-08T17:57:24Z,1.59164E+12,3,,,,,,
com.rblbank.mobank,185,8.0.0,en,OP4B65L1,2020-06-08T18:03:04Z,1.59164E+12,2020-06-08T18:03:04Z,1.59164E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,crownqlteue,2020-06-08T18:24:06Z,1.59164E+12,2020-06-08T18:24:06Z,1.59164E+12,5,,,,,,
com.rblbank.mobank,,,en,m30s,2020-06-08T18:48:56Z,1.59164E+12,2020-06-08T18:48:56Z,1.59164E+12,5,,,,,,
com.rblbank.mobank,,,en,a7y18lte,2020-06-08T19:04:01Z,1.59164E+12,2020-06-08T19:04:01Z,1.59164E+12,1,,"This app never work properly for last 2 days it keeps saying due to techinical issues unable to process request, poor service ,really disappointing",2020-06-11T04:31:03Z,1.59185E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOH7GsWAhTpDBw4vJM3XMK0OS2Kkq33RToc4sfbW7bZU41HX_b9Eeh9HL7BtRDnm4bLRxDXXZTiZ9gp6WxE
com.rblbank.mobank,185,8.0.0,en,DRG_sprout,2020-06-08T20:44:08Z,1.59165E+12,2020-06-08T20:44:08Z,1.59165E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,Infinix-X650C,2020-06-08T22:19:53Z,1.59165E+12,2020-06-08T22:19:53Z,1.59165E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,santoni,2020-06-09T02:06:05Z,1.59167E+12,2020-06-09T02:06:05Z,1.59167E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,z3s,2020-06-09T03:29:22Z,1.59167E+12,2020-06-09T03:29:22Z,1.59167E+12,4,,,,,,
com.rblbank.mobank,169,7.0.20,en,j6lte,2020-06-09T04:05:33Z,1.59168E+12,2020-06-09T04:05:33Z,1.59168E+12,5,,Awesome,2020-06-11T04:23:17Z,1.59185E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOF3Eubts0kHu3BcdxMY2244dvbiXTYiCyhmD8RjXmiSwGzSFmVm_Cv9_HOq8sMTO5OI9UfzY1DQfVnNk08
com.rblbank.mobank,169,7.0.20,en,ginkgo,2020-06-09T04:31:23Z,1.59168E+12,2020-06-09T04:31:23Z,1.59168E+12,5,,,,,,
com.rblbank.mobank,183,7.0.22,en,CPH1853,2020-06-09T04:47:37Z,1.59168E+12,2020-06-09T04:47:37Z,1.59168E+12,5,,,,,,
com.rblbank.mobank,,,en,CPH1909,2020-06-09T04:54:26Z,1.59168E+12,2020-06-09T04:54:26Z,1.59168E+12,5,,Nice,2020-06-11T04:31:13Z,1.59185E+12,"Hello, Please accept our sincere gratitude for your time and effort in writing to us. We thank you for your feedback & rating. Please update your App with the latest version, and enjoy the amazingly simple to use RBL Mobank Also, write to us on customercare@rblbank.com with detailed request. Kind Regards, RBL Bank",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOEoHbcJflt626u0WH5iXUwdewqMaD5Mm8S0dqxV0H7wNsZkdBkRIf5b8rmLAQ21zX1bFCshu8j0mWnD1j8
com.rblbank.mobank,185,8.0.0,en,OnePlus6,2020-06-09T05:02:51Z,1.59168E+12,2020-06-09T05:02:51Z,1.59168E+12,5,,,,,,
com.rblbank.mobank,185,8.0.0,en,j7elte,2020-06-09T05:03:56Z,1.59168E+12,2020-06-09T05:03:56Z,1.59168E+12,1,,There's always technical difficulty with th app. I've been trying to log in for the past couple of days but unable to!!!,2020-06-11T04:31:27Z,1.59185E+12,"Hi, we regret the inconvenience caused. Kindly elaborate on the issue so that we can look into the matter and resolve it for you. Please write to us at customercare@rblbank.com Kind Regards, RBL Bank.",https://play.google.com/apps/publish?account=6616442601812819648#ReviewDetailsPlace:p=com.rblbank.mobank&reviewid=gp:AOqpTOGAEjldoC-p3tOoAugMWnV_5-YojWQ2pfJ7V5y4tCus8Kyccp-It1BwT5XLiAp3SpJAjrURefQ1uBnS37o
